,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,sample1.mapped.sorted.bam_mean,sample1.mapped.sorted.bam_var
k141_3060,0.02152099032630755,0.011750725378797677,0.019804592430123384,0.015183521171166012,0.015843674208159922,0.0033007665052756257,0.011750725378797677,0.006337470475447613,0.017296010889546524,0.011618694771398897,0.009902296875214728,0.014259306919374538,0.012806970237987934,0.010166358090012293,0.010826511127006203,0.0076577765494354345,0.013071031452785499,0.0064695010828463954,0.008714021408625691,0.00805386837163178,0.008449960193828127,0.012278847808392807,0.00805386837163178,0.006073409260650049,0.005281225616257357,0.008714021408625691,0.009242143838220819,0.005545286831054921,0.005809348045852486,0.008449960193828127,0.0029046746830792792,0.016503827245153833,0.007525745942036652,0.005809348045852486,0.005545286831054921,0.0064695010828463954,0.0042249807570671006,0.006073409260650049,0.006601531690245178,0.0030367052904780615,0.005941378653251267,0.011750725378797677,0.0042249807570671006,0.0068655929050427415,0.006601531690245178,0.013335092667583063,0.008449960193828127,0.005809348045852486,0.003960919542269536,0.005545286831054921,0.005281225616257357,0.011486664164000114,0.0033007665052756257,0.005545286831054921,0.008714021408625691,0.008185898979030562,0.00488513379406101,0.0031687358978768434,0.012939000845386716,0.007921837764232999,0.005809348045852486,0.0038288889348707536,0.009374174445619601,0.01003432748261351,0.005677317438453703,0.0036968583274719718,0.005281225616257357,0.0076577765494354345,0.007789807156834216,0.006601531690245178,0.004489041971864664,0.0042249807570671006,0.008846052016024473,0.01571164360076114,0.018088194533939218,0.008978082623423254,0.010826511127006203,0.017956163926540435,0.010958541734404985,0.011486664164000114,0.009902296875214728,0.005017164401459793,0.0031687358978768434,0.006337470475447613,0.006073409260650049,0.0064695010828463954,0.004092950149668318,0.010298388697411075,0.006337470475447613,0.008185898979030562,0.010826511127006203,0.005941378653251267,0.0036968583274719718,0.005677317438453703,0.006997623512441524,0.0036968583274719718,0.0072616847272390875,0.0064695010828463954,0.004489041971864664,0.0031687358978768434,0.012939000845386716,0.009770266267815948,0.006337470475447613,1.3203060739878208e-09,0.0036968583274719718,0.005281225616257357,0.006073409260650049,0.0038288889348707536,0.005677317438453703,0.002508582860882933,0.010694480519607422,0.0072616847272390875,0.008449960193828127,0.00739371533463787,0.0038288889348707536,0.0035648277200731895,0.004753103186662229,0.0015843686090914588,0.0033007665052756257,0.005677317438453703,0.0005281237499012021,0.007789807156834216,0.008846052016024473,0.0034327971126744076,0.0017163992164902408,0.004621072579263447,0.012410878415791589,0.0009242155720975484,0.004357011364465883,0.0076577765494354345,1.3203060739878208e-09,0.002244521646085369,0.005281225616257357,0.002508582860882933,0.0006601543572999842,0.00013203192770485606,10.138154607513128,10.639334576907435
k141_4539,0.005080441177138004,0.007338413779214559,0.011854358983367673,0.009878632956550686,0.004515948026618865,0.002540221999801878,0.010725372682329395,0.007338413779214559,0.0067739206286954205,0.010160879531810255,0.012136605558627242,0.011007619257588964,0.010160879531810255,0.009031893230771977,0.011854358983367673,0.009314139806031548,0.004233701451359295,0.005080441177138004,0.00705616720395499,0.008749646655512408,0.004233701451359295,0.009596386381291117,0.0064916740534358515,0.003951454876099726,0.008749646655512408,0.009031893230771977,0.009596386381291117,0.004233701451359295,0.005080441177138004,0.012136605558627242,0.002540221999801878,0.003669208300840156,0.004798194601878434,0.0067739206286954205,0.004515948026618865,0.004798194601878434,0.007338413779214559,0.003669208300840156,0.009596386381291117,0.007338413779214559,0.009031893230771977,0.009031893230771977,0.0033869617255805865,0.009878632956550686,0.007620660354474129,0.012136605558627242,0.007338413779214559,0.0062094274781762816,0.003951454876099726,0.0064916740534358515,0.005080441177138004,0.011854358983367673,0.005644934327657143,0.010160879531810255,0.00705616720395499,0.0079029069297337,0.0079029069297337,0.004798194601878434,0.005080441177138004,0.0059271809029167125,0.003104715150321017,0.004233701451359295,0.009031893230771977,0.008185153504993268,0.004515948026618865,0.004233701451359295,0.003669208300840156,0.0064916740534358515,0.01298334528440595,0.0064916740534358515,0.0011289891235040305,0.0033869617255805865,0.008467400080252837,0.011572112408108104,0.012418852133886812,0.009031893230771977,0.009878632956550686,0.01778153706381863,0.014112331585444228,0.015241317886482506,0.0079029069297337,0.003104715150321017,0.0022579754245423086,0.008749646655512408,0.009031893230771977,0.0067739206286954205,0.005080441177138004,0.011854358983367673,0.008467400080252837,0.009314139806031548,0.01891052336485691,0.00705616720395499,0.003669208300840156,0.0067739206286954205,0.0022579754245423086,0.00705616720395499,0.011007619257588964,0.012136605558627242,0.0064916740534358515,0.0033869617255805865,0.009878632956550686,0.012136605558627242,0.008185153504993268,2.8224657525956952e-09,0.005080441177138004,0.0079029069297337,0.00705616720395499,0.004798194601878434,0.0059271809029167125,0.003669208300840156,0.015241317886482506,0.009314139806031548,0.012418852133886812,0.01326559185966552,0.0059271809029167125,0.003951454876099726,0.009596386381291117,0.001975728849282739,0.0067739206286954205,0.010160879531810255,0.0002822493977253221,0.014394578160703799,0.010725372682329395,0.005644934327657143,0.003104715150321017,0.009596386381291117,0.012418852133886812,0.0016934822740231694,0.008185153504993268,0.008467400080252837,2.8224657525956952e-09,0.0033869617255805865,0.008467400080252837,0.0028224685750614475,0.0008467425482444612,2.8224657525956952e-09,4.61249527679623,3.756202763328575
k141_163,0.0072568940967431,0.007982583143572886,0.0126995619479665,0.010159650284062247,0.009796805760647353,0.0018142262455197004,0.011248183854306926,0.006894049573328207,0.011248183854306926,0.010159650284062247,0.009796805760647353,0.009071116713817566,0.011611028377721822,0.009796805760647353,0.010885339330892033,0.007619738620157994,0.0072568940967431,0.0032656043391792737,0.0072568940967431,0.0126995619479665,0.004716982432838847,0.010885339330892033,0.00834542766698778,0.004354137909423954,0.004354137909423954,0.0126995619479665,0.00834542766698778,0.005442671479668633,0.00507982695625374,0.008708272190402674,0.004716982432838847,0.011248183854306926,0.006531205049913313,0.005805516003083527,0.007619738620157994,0.004354137909423954,0.005805516003083527,0.0072568940967431,0.005442671479668633,0.004716982432838847,0.006894049573328207,0.010159650284062247,0.0029027598157643805,0.006894049573328207,0.0072568940967431,0.011611028377721822,0.008708272190402674,0.010159650284062247,0.0032656043391792737,0.009071116713817566,0.00507982695625374,0.010159650284062247,0.004716982432838847,0.005805516003083527,0.01052249480747714,0.011248183854306926,0.007982583143572886,0.00616836052649842,0.006531205049913313,0.005805516003083527,0.0018142262455197004,0.0029027598157643805,0.00943396123723246,0.008708272190402674,0.00507982695625374,0.0029027598157643805,0.003991293386009061,0.008708272190402674,0.00834542766698778,0.006894049573328207,0.0021770707689345936,0.0014513817221048072,0.005805516003083527,0.009796805760647353,0.014513784565040967,0.006531205049913313,0.013425250994796287,0.016690851705530328,0.009796805760647353,0.013062406471381394,0.010885339330892033,0.003991293386009061,0.003991293386009061,0.007619738620157994,0.006894049573328207,0.00834542766698778,0.00943396123723246,0.012336717424551608,0.00507982695625374,0.0126995619479665,0.01378809551821118,0.008708272190402674,0.003628448862594167,0.006894049573328207,0.005442671479668633,0.0029027598157643805,0.011248183854306926,0.00834542766698778,0.00507982695625374,0.005805516003083527,0.011248183854306926,0.010885339330892033,0.00834542766698778,3.6284452341489335e-09,0.003991293386009061,0.005805516003083527,0.006531205049913313,0.005442671479668633,0.006531205049913313,0.0032656043391792737,0.01705369622894522,0.009796805760647353,0.00943396123723246,0.008708272190402674,0.00616836052649842,0.004716982432838847,0.010885339330892033,0.0014513817221048072,0.004716982432838847,0.009071116713817566,0.0003628481518601275,0.012336717424551608,0.011611028377721822,0.004716982432838847,0.004716982432838847,0.006894049573328207,0.01052249480747714,0.0003628481518601275,0.007619738620157994,0.010159650284062247,3.6284452341489335e-09,0.005442671479668633,0.00507982695625374,0.0025399152923494873,0.0021770707689345936,0.0003628481518601275,8.663099306247604,8.666493518662953
k141_4545,0.018452141896334425,0.012080179685511186,0.019646884810863782,0.014336916301844416,0.014867913152746352,0.003318731645629231,0.011150935196432796,0.00743395724011924,0.01539891000364829,0.011416433621883765,0.009823443069177954,0.014071417876393448,0.012743925749138607,0.009159697005550534,0.010752687558256344,0.008495950941923113,0.011018185983707312,0.005309969836511494,0.008894198580099566,0.008230452516472146,0.006504712751040851,0.012080179685511186,0.009557944643726987,0.00584096668741343,0.00836320172919763,0.008495950941923113,0.006239214325589883,0.005442719049236978,0.006371963538315367,0.009557944643726987,0.0027877347947272944,0.01898313874723636,0.005708217474687946,0.006637461963766335,0.006504712751040851,0.005309969836511494,0.0039824777092566516,0.006371963538315367,0.007168458814668272,0.003318731645629231,0.006902960389217304,0.01035443992007989,0.0035842300710801993,0.0061064651128643985,0.00743395724011924,0.01539891000364829,0.007168458814668272,0.008097703303746661,0.0038497284965311675,0.004646223772884073,0.005044471411060525,0.011018185983707312,0.0030532332201782626,0.004911722198335041,0.006239214325589883,0.008097703303746661,0.005708217474687946,0.004778972985609557,0.01354042102549151,0.006239214325589883,0.005575468261962462,0.0035842300710801993,0.007699455665570208,0.00902694779282505,0.007832204878295692,0.0039824777092566516,0.004911722198335041,0.010487189132805375,0.006504712751040851,0.007699455665570208,0.0037169792838056834,0.0035842300710801993,0.009823443069177954,0.013009424174589574,0.019514135598138298,0.006504712751040851,0.011150935196432796,0.015797157641824742,0.010752687558256344,0.011814681260060217,0.009823443069177954,0.0034514808583547153,0.0021239887310998736,0.00902694779282505,0.006770211176491819,0.006637461963766335,0.005309969836511494,0.010088941494628923,0.006504712751040851,0.008097703303746661,0.009557944643726987,0.005708217474687946,0.0037169792838056834,0.009159697005550534,0.005309969836511494,0.0038497284965311675,0.0070357096019427875,0.00836320172919763,0.0035842300710801993,0.0031859824329037467,0.012345678110962153,0.009956192281903439,0.007699455665570208,1.3274921272548416e-09,0.0039824777092566516,0.004115226921982136,0.004911722198335041,0.0037169792838056834,0.008097703303746661,0.0025222363692763263,0.01128368440915828,0.006371963538315367,0.008097703303746661,0.007168458814668272,0.0034514808583547153,0.0037169792838056834,0.00584096668741343,0.0017257410929234212,0.0031859824329037467,0.00743395724011924,0.00026549975294309555,0.010885436770981829,0.007964954091021176,0.004646223772884073,0.0023894871565508418,0.004778972985609557,0.012478427323687638,0.0011947442420214846,0.005973715900138915,0.0061064651128643985,1.3274921272548416e-09,0.004115226921982136,0.005575468261962462,0.0025222363692763263,0.0011947442420214846,1.3274921272548416e-09,12.76957404007582,20.388284843786764
k141_1648,0.026574056146653164,0.022648343529858526,0.018571641966264096,0.010267249892275442,0.02521515562545502,0.009965271998675855,0.013287028828271315,0.013287028828271315,0.015400874083468429,0.00981428305187606,0.008757360424277504,0.008455382530677917,0.011173183573074204,0.008908349371077299,0.003623736233084517,0.004378680967083486,0.02446021089145605,0.012532084094272347,0.014192962509070078,0.011928128307073172,0.01872263091306389,0.017212741445065953,0.013287028828271315,0.013287028828271315,0.008757360424277504,0.009210327264676885,0.0060395593818812175,0.015098896189868842,0.012834061987871934,0.00573758148828163,0.00936131621147668,0.014494940402669666,0.008304393583878123,0.004680658860683073,0.008908349371077299,0.007096482009479773,0.005133625701082455,0.008304393583878123,0.005284614647882249,0.00332175833948493,0.004227692020283692,0.0072474709562795675,0.003774725179884311,0.0016608799246871989,0.004831647807482868,0.01102219462627441,0.006643515169080392,0.005586592541481836,0.007549448849879154,0.006492526222280599,0.006190548328681011,0.004680658860683073,0.001056924137488024,0.0018118688714869927,0.001056924137488024,0.0060395593818812175,0.003170769392685136,0.0019628578182867866,0.01917559775346327,0.010116260945475648,0.005586592541481836,0.011324172519873998,0.011324172519873998,0.016457796711066983,0.008908349371077299,0.003170769392685136,0.00573758148828163,0.01102219462627441,0.00211384676508658,0.006341537275480805,0.007096482009479773,0.006794504115880186,0.008153404637078329,0.014796918296269253,0.01751471933866554,0.012079117253872966,0.009965271998675855,0.009059338317877091,0.014494940402669666,0.005586592541481836,0.012079117253872966,0.005133625701082455,0.004378680967083486,0.004982636754282661,0.004982636754282661,0.010720216732674823,0.004982636754282661,0.00573758148828163,0.003623736233084517,0.00211384676508658,0.00573758148828163,0.009210327264676885,0.00452966991388328,0.00860637147747771,0.007398459903079361,0.002264835711886374,0.004076703073483899,0.0018118688714869927,0.0060395593818812175,0.005435603594682042,0.009059338317877091,0.006794504115880186,0.008757360424277504,0.002264835711886374,0.003774725179884311,0.004076703073483899,0.0016608799246871989,0.00211384676508658,0.003774725179884311,0.002264835711886374,0.005435603594682042,0.00452966991388328,0.00332175833948493,0.00211384676508658,0.002717802552285755,0.006341537275480805,0.003623736233084517,0.003170769392685136,0.0024158246586861677,0.0013589020310876114,0.001056924137488024,0.0039257141266841045,0.0030197804458853422,0.0019628578182867866,0.0004529683502888492,0.0016608799246871989,0.004680658860683073,0.0019628578182867866,0.005435603594682042,0.002264835711886374,0.00030197940348905544,0.003774725179884311,0.0016608799246871989,0.0015098909778874052,0.00030197940348905544,0.002264835711886374,6.604241006794317,5.692203340088609
k141_4552,0.019675197764438112,0.01561523696542085,0.018113674380200704,0.014053713581183442,0.01561523696542085,0.006870706013691364,0.010930666812708626,0.008432229397928773,0.015927541642268332,0.010306057459013663,0.009056838751623735,0.012179885520098552,0.01155527616640359,0.01186758084325107,0.010930666812708626,0.009056838751623735,0.016239846319115812,0.006246096659996401,0.008432229397928773,0.005933791983148919,0.010930666812708626,0.012804494873793516,0.009369143428471217,0.005309182629453956,0.005933791983148919,0.006870706013691364,0.007183010690538846,0.004996877952606474,0.004684573275758993,0.007495315367386327,0.0031230498915215846,0.01717676034965826,0.005309182629453956,0.005309182629453956,0.006558401336843883,0.005933791983148919,0.005933791983148919,0.005933791983148919,0.00811992472108129,0.0024984405378266216,0.005621487306301438,0.00999375278216618,0.0031230498915215846,0.008432229397928773,0.005309182629453956,0.014990627611725888,0.006870706013691364,0.005933791983148919,0.005621487306301438,0.006246096659996401,0.00811992472108129,0.00811992472108129,0.004372268598911511,0.007495315367386327,0.005933791983148919,0.007183010690538846,0.007495315367386327,0.001249221830436695,0.01561523696542085,0.010306057459013663,0.006246096659996401,0.005309182629453956,0.009056838751623735,0.007807620044233809,0.007495315367386327,0.0031230498915215846,0.004372268598911511,0.00811992472108129,0.007183010690538846,0.005621487306301438,0.003435354568369066,0.006246096659996401,0.01374140890433596,0.014053713581183442,0.018113674380200704,0.00811992472108129,0.008744534074776255,0.015302932288573368,0.012804494873793516,0.01374140890433596,0.005621487306301438,0.004059963922064029,0.0024984405378266216,0.005933791983148919,0.00811992472108129,0.005621487306301438,0.002810745214674103,0.010306057459013663,0.005621487306301438,0.005933791983148919,0.013116799550640998,0.007495315367386327,0.003747659245216548,0.005621487306301438,0.003435354568369066,0.004996877952606474,0.008744534074776255,0.010618362135861144,0.0031230498915215846,0.0024984405378266216,0.010930666812708626,0.010930666812708626,0.004059963922064029,3.1230467684748164e-09,0.004372268598911511,0.004684573275758993,0.004372268598911511,0.0031230498915215846,0.005309182629453956,0.001249221830436695,0.012179885520098552,0.007183010690538846,0.009056838751623735,0.008744534074776255,0.004684573275758993,0.003747659245216548,0.006246096659996401,0.0003123077998942501,0.003435354568369066,0.006558401336843883,3.1230467684748164e-09,0.008744534074776255,0.008744534074776255,0.0018738311841316581,0.0024984405378266216,0.005621487306301438,0.00811992472108129,0.0006246124767417318,0.005621487306301438,0.007807620044233809,0.0003123077998942501,0.0031230498915215846,0.007495315367386327,0.0018738311841316581,0.001249221830436695,3.1230467684748164e-09,3.876278412438625,2.0102324091331587
k141_4558,0.02791013343846774,0.011912863784378874,0.01906058001280156,0.014976170739417167,0.016337640497211967,0.008509189389891878,0.009189924268789278,0.008849556829340577,0.014976170739417167,0.011912863784378874,0.011912863784378874,0.009870659147686676,0.01293396610272497,0.008849556829340577,0.0037440452376100875,0.008849556829340577,0.01940094745225026,0.0047651475559561856,0.010551394026584074,0.01327433354217367,0.017358742815558062,0.007488087071545781,0.014635803299968468,0.01293396610272497,0.007147719632097081,0.007488087071545781,0.006466984753199683,0.010891761466032775,0.010551394026584074,0.005105514995404885,0.007488087071545781,0.014635803299968468,0.005786249874302284,0.0037440452376100875,0.009189924268789278,0.005105514995404885,0.005105514995404885,0.006126617313750983,0.011232128905481474,0.0037440452376100875,0.005105514995404885,0.008849556829340577,0.005786249874302284,0.005105514995404885,0.0054458824348535845,0.00782845451099448,0.009870659147686676,0.008509189389891878,0.005786249874302284,0.006807352192648382,0.0037440452376100875,0.004084412677058787,0.00034037084312309385,0.005786249874302284,0.003403677798161388,0.007147719632097081,0.008509189389891878,0.0020422080403665905,0.015656905618314565,0.010551394026584074,0.008509189389891878,0.007147719632097081,0.012253231223827573,0.009870659147686676,0.006126617313750983,0.004084412677058787,0.0054458824348535845,0.009870659147686676,0.005105514995404885,0.01293396610272497,0.008168821950443179,0.0054458824348535845,0.010891761466032775,0.017018375376109365,0.01327433354217367,0.011572496344930175,0.008168821950443179,0.010211026587135375,0.017358742815558062,0.004084412677058787,0.008509189389891878,0.006126617313750983,0.0037440452376100875,0.007488087071545781,0.0030633103587126885,0.007147719632097081,0.002722942919263989,0.004084412677058787,0.004084412677058787,0.003403677798161388,0.008509189389891878,0.008849556829340577,0.0047651475559561856,0.008509189389891878,0.005105514995404885,0.0010211057220204927,0.005105514995404885,0.002722942919263989,0.008849556829340577,0.003403677798161388,0.010211026587135375,0.006466984753199683,0.008509189389891878,0.003403677798161388,0.003403677798161388,0.007488087071545781,0.0030633103587126885,0.00238257547981529,0.0047651475559561856,0.004084412677058787,0.004424780116507486,0.00238257547981529,0.0037440452376100875,0.002722942919263989,0.0037440452376100875,0.005786249874302284,0.0047651475559561856,0.0020422080403665905,0.0030633103587126885,0.005105514995404885,3.4036743944869937e-09,0.008509189389891878,0.008168821950443179,0.007488087071545781,0.00034037084312309385,0.006807352192648382,0.008849556829340577,0.0020422080403665905,0.006807352192648382,0.0020422080403665905,0.00034037084312309385,0.0030633103587126885,0.0020422080403665905,0.00238257547981529,0.00034037084312309385,0.004084412677058787,80.09101680759585,1496.5019391547369
k141_184,0.02592222700542644,0.018195410083310572,0.014705879860419534,0.012462610431418152,0.02392820973520299,0.003988037032968488,0.013459619066529878,0.012961114748974014,0.015453636336753328,0.006729810779525732,0.007726819414637457,0.007726819414637457,0.013210366907751946,0.007228315097081594,0.00797607157341539,0.006979062938303663,0.02168494030620161,0.009222332367305046,0.008225323732193321,0.010219341002416771,0.013210366907751946,0.015204384177975396,0.011714853955084358,0.011465601796306428,0.00797607157341539,0.00997008884363884,0.009222332367305046,0.01620139281308712,0.0074775672558595255,0.006979062938303663,0.009471584526082977,0.014456627701641602,0.006480558620747801,0.004237289191746419,0.006979062938303663,0.005732802144414007,0.004237289191746419,0.005732802144414007,0.004486541350524351,0.002741776239078832,0.005483549985636076,0.010219341002416771,0.0032402805566346944,0.0022432719215229693,0.007228315097081594,0.011465601796306428,0.009222332367305046,0.004735793509302282,0.005234297826858144,0.007228315097081594,0.004985045668080213,0.005234297826858144,0.003738784874190557,0.004985045668080213,0.0024925240803009003,0.00797607157341539,0.008723828049749183,0.002741776239078832,0.017198401448198848,0.005483549985636076,0.006231306461969869,0.005732802144414007,0.010468593161194702,0.012711862590196084,0.003738784874190557,0.0034895327154126255,0.005483549985636076,0.008474575890971251,0.004985045668080213,0.008973080208527114,0.004237289191746419,0.004985045668080213,0.006979062938303663,0.011714853955084358,0.016699897130642984,0.011216349637528496,0.010219341002416771,0.011465601796306428,0.01395812338408574,0.006231306461969869,0.010468593161194702,0.0024925240803009003,0.004985045668080213,0.006729810779525732,0.004985045668080213,0.00997008884363884,0.006231306461969869,0.005732802144414007,0.0032402805566346944,0.003988037032968488,0.010967097478750564,0.009471584526082977,0.005483549985636076,0.009471584526082977,0.003988037032968488,0.002741776239078832,0.006480558620747801,0.001994019762745038,0.008973080208527114,0.004237289191746419,0.010219341002416771,0.006480558620747801,0.009720836684860908,0.0024925240803009003,0.002991028397856763,0.004985045668080213,0.004237289191746419,0.002741776239078832,0.004735793509302282,0.003738784874190557,0.010219341002416771,0.005732802144414007,0.004735793509302282,0.0034895327154126255,0.0034895327154126255,0.005483549985636076,0.005234297826858144,0.0034895327154126255,0.003988037032968488,0.0017447676039671065,0.001246263286411244,0.006231306461969869,0.00797607157341539,0.0014955154451891752,0.0009970111276333127,0.007228315097081594,0.007228315097081594,0.0024925240803009003,0.004237289191746419,0.002991028397856763,2.492521587779313e-09,0.003988037032968488,0.0024925240803009003,0.001994019762745038,2.492521587779313e-09,0.006979062938303663,4.828988007761966,2.453814518274427
k141_3070,0.020612305848603848,0.01884409338042,0.01646963663743026,0.010508234601839004,0.020713346561071495,0.007072850377938956,0.012529048851191972,0.011316560301580191,0.01672223841859938,0.010154592108202234,0.008942103558590452,0.008638981421187507,0.013034252413530213,0.009447307120928694,0.005203597197287459,0.005910882184560998,0.019652419080161188,0.010508234601839004,0.012074365645087555,0.011266039945346367,0.014347781675609643,0.01429726131937582,0.011215519589112542,0.012175406357555202,0.010659795670540475,0.00939678676469487,0.008234818571316912,0.013034252413530213,0.010457714245605178,0.005405678622222756,0.006163483965730119,0.014246740963141996,0.008335859283784561,0.005860361828327174,0.008740022133655155,0.005355158265988931,0.005052036128585986,0.0077801353652124944,0.007173891090406604,0.0036374661540389073,0.004849954703650689,0.008740022133655155,0.003334344016635962,0.0038900679352080287,0.005658280403391877,0.01490350559418171,0.006971809665471307,0.006062443253262471,0.006466606103133064,0.005355158265988931,0.006618167171834537,0.006517126459366889,0.001616651904685938,0.0034859050853374347,0.0030817422354668406,0.007628574296511022,0.002930181166765368,0.0030312218792330164,0.016115994143793493,0.008537940708719858,0.007325452159108076,0.009497827477162518,0.012276447070022851,0.012023845288853731,0.006820248596769834,0.004900475059884514,0.005910882184560998,0.010154592108202234,0.004698393634949216,0.006870768953003658,0.005860361828327174,0.005910882184560998,0.0090431442710581,0.016823279131067032,0.012933211701062566,0.014145700250674346,0.008487420352486034,0.01106395852041107,0.013286854194699335,0.005304637909755107,0.0090431442710581,0.006668687528068361,0.005910882184560998,0.0077801353652124944,0.007628574296511022,0.008689501777421331,0.004344751141312447,0.0062645246781977675,0.004344751141312447,0.004294230785078622,0.007375972515341901,0.006062443253262471,0.006517126459366889,0.007426492871575725,0.007881176077680144,0.002323936891959477,0.003132262591700665,0.0038900679352080287,0.003283823660402138,0.004243710428844799,0.010659795670540475,0.007072850377938956,0.009901990327033112,0.0009093669174123985,0.005052036128585986,0.004698393634949216,0.0034353847291036105,0.002677579385596247,0.0056077600471580525,0.002273416535725653,0.008689501777421331,0.004799434347416864,0.004041629003909501,0.00378902722274038,0.0032333033041683137,0.005557239690924228,0.005304637909755107,0.0027280997418300712,0.0022228961794918288,0.0017682129733874107,0.0005557244237756289,0.0057593211158595255,0.005708800759625701,0.002273416535725653,0.001010407629880047,0.0025765386731285986,0.008790542489888978,0.002879660810531544,0.004546832566247744,0.0029807015229991922,0.0002526022863726835,0.004243710428844799,0.0036879865102727315,0.0015156111922182893,0.0006567651362432773,0.0007072854924771016,7.829805897592507,9.504099045734684
k141_4571,0.014343505146315902,0.012136812612701284,0.010665684256958205,0.011033466345893975,0.008091209634407818,0.0029422603893070453,0.008826773812279358,0.011769030523765515,0.009194555901215127,0.008458991723343587,0.008091209634407818,0.007723427545472049,0.008091209634407818,0.005516735011857432,0.010297902168022436,0.00698786336760051,0.007355645456536279,0.005884517100793202,0.0066200812786647405,0.008826773812279358,0.0033100424782428147,0.007355645456536279,0.011769030523765515,0.011401248434829744,0.009930120079086667,0.010297902168022436,0.0066200812786647405,0.007723427545472049,0.005884517100793202,0.011769030523765515,0.008091209634407818,0.013975723057380133,0.005148952922921663,0.003677824567178584,0.004413388745050123,0.0066200812786647405,0.0018389141224997368,0.007723427545472049,0.0066200812786647405,0.004413388745050123,0.007355645456536279,0.007355645456536279,0.002574478300371276,0.004781170833985893,0.005516735011857432,0.012136812612701284,0.008458991723343587,0.008091209634407818,0.0018389141224997368,0.0033100424782428147,0.004781170833985893,0.014343505146315902,0.004781170833985893,0.009562337990150896,0.0066200812786647405,0.005148952922921663,0.008091209634407818,0.005516735011857432,0.007723427545472049,0.004781170833985893,0.0029422603893070453,0.004413388745050123,0.008458991723343587,0.009194555901215127,0.004045606656114354,0.004781170833985893,0.0014711320335639674,0.010665684256958205,0.009562337990150896,0.005516735011857432,0.0014711320335639674,0.0007355678556924284,0.007723427545472049,0.007723427545472049,0.018389108124609366,0.007355645456536279,0.004413388745050123,0.00698786336760051,0.011769030523765515,0.012872376790572824,0.010665684256958205,0.0022066962114355064,0.00698786336760051,0.007723427545472049,0.012136812612701284,0.012136812612701284,0.0029422603893070453,0.00698786336760051,0.003677824567178584,0.009194555901215127,0.010297902168022436,0.004781170833985893,0.005148952922921663,0.010297902168022436,0.005148952922921663,0.004781170833985893,0.009930120079086667,0.00698786336760051,0.011769030523765515,0.004781170833985893,0.008826773812279358,0.010297902168022436,0.008826773812279358,0.0018389141224997368,0.0066200812786647405,0.004781170833985893,0.008826773812279358,0.007723427545472049,0.004781170833985893,0.004413388745050123,0.0066200812786647405,0.00698786336760051,0.010665684256958205,0.009562337990150896,0.010297902168022436,0.007355645456536279,0.005148952922921663,0.002574478300371276,0.00698786336760051,0.009562337990150896,0.004413388745050123,0.009930120079086667,0.008458991723343587,0.010665684256958205,0.0029422603893070453,0.012872376790572824,0.009194555901215127,0.005884517100793202,0.0066200812786647405,0.011401248434829744,3.6778208893576956e-09,0.005516735011857432,0.0066200812786647405,0.009930120079086667,0.0033100424782428147,0.006252299189728971,10.21851699844479,12.159885220402034
